Time,"unix timestamp","Analogue 1 raw ADC counts","Humidity  calculated","Analogue 2 raw ADC counts","Brood temperature calculated","Temperature raw ADC counts","Monitor Temperature  calculated","Weight/Rain raw ADC counts","Weight in Kg (monitor)","Rain in mm (gateway)","Data type"
"2017-04-18 19:00:00",1492542000,1865,33.1587887,1062,35.582418022,741,9.714286021,25421,52.894140499,8643.14,i
"2017-04-18 20:00:00",1492545600,1862,33.06821156,1061,35.501831941,730,8.82783913,25456,52.999403664,8655.04,i
"2017-04-18 21:00:00",1492549200,1859,32.97763442,1062,35.582418022,721,8.102564401,25499,53.128726981,8669.66,i
"2017-04-18 22:00:00",1492552800,1861,33.03801918,1063,35.663004103,713,7.457875753,25556,53.300155564,8689.04,i
"2017-04-18 23:00:00",1492556400,1858,32.94744204,1061,35.501831941,706,6.893773186,25573,53.351283387,8694.82,i
"2017-04-19 00:00:00",1492560000,1861,33.03801918,1064,35.743590184,697,6.168498457,25650,53.58286235,8721,i
"2017-04-19 01:00:00",1492563600,1866,33.18898108,1062,35.582418022,687,5.362637647,25699,53.730230781,8737.66,i
"2017-04-19 02:00:00",1492567200,1863,33.09840394,1064,35.743590184,679,4.717948999,25668,53.636997692,8727.12,i
"2017-04-19 03:00:00",1492570800,1864,33.12859632,1065,35.824176265,671,4.073260351,25672,53.649027768,8728.48,i
"2017-04-19 04:00:00",1492574400,1861,33.03801918,1064,35.743590184,663,3.428571703,25671,53.646020249,8728.14,i
"2017-04-19 05:00:00",1492578000,1860,33.0078268,1065,35.824176265,662,3.347985622,25656,53.600907464,8723.04,i
"2017-04-19 07:00:00",1492585200,1870,33.3097506,1065,35.824176265,689,5.523809809,25613,53.471584147,8708.42,i
"2017-04-19 07:07:31",1492585651,1867,33.21917346,1064,35.743590184,674,4.315018594,25599,53.429478881,8703.66,h
"2017-04-19 08:00:00",1492588800,1874,33.43052012,1064,35.743590184,709,7.135531429,25603,53.441508957,8705.02,i
"2017-04-19 09:00:00",1492592400,1875,33.4607125,1062,35.582418022,723,8.263736563,25536,53.240005184,8682.24,i
"2017-04-19 10:00:00",1492596000,1873,33.40032774,1063,35.663004103,737,9.391941697,25452,52.987373588,8653.68,i
"2017-04-19 11:00:00",1492599600,1868,33.24936584,1062,35.582418022,748,10.278388588,25376,52.758802144,8627.84,i
"2017-04-19 12:00:00",1492603200,1861,33.03801918,1063,35.663004103,758,11.084249398,25302,52.536245738,8602.68,i
"2017-04-19 13:00:00",1492606800,1856,32.88705728,1061,35.501831941,769,11.970696289,25226,52.307674294,8576.84,i
"2017-04-19 14:00:00",1492610400,1851,32.73609538,1057,35.179487617,776,12.534798856,25198,52.223463762,8567.32,i
"2017-04-19 15:00:00",1492614000,1852,32.76628776,1068,36.065934508,779,12.776557099,25189,52.196396091,8564.26,i
"2017-04-19 16:00:00",1492617600,1848,32.64551824,1067,35.985348427,787,13.421245747,25156,52.097147964,8553.04,i
"2017-04-19 17:00:00",1492621200,1841,32.43417158,1064,35.743590184,761,11.326007641,25074,51.850531406,8525.16,i
"2017-04-19 18:00:00",1492624800,1829,32.07186302,1063,35.663004103,744,9.956044264,25064,51.820456216,8521.76,i
"2017-04-19 19:00:00",1492628400,1822,31.86051636,1064,35.743590184,732,8.989011292,25105,51.943764495,8535.7,i
"2017-04-19 20:00:00",1492632000,1819,31.76993922,1064,35.743590184,722,8.183150482,25101,51.931734419,8534.34,i
"2017-04-19 21:00:00",1492635600,1817,31.70955446,1064,35.743590184,713,7.457875753,25162,52.115193078,8555.08,i
"2017-04-19 22:00:00",1492639200,1819,31.76993922,1064,35.743590184,703,6.652014943,25185,52.184366015,8562.9,i
"2017-04-19 23:00:00",1492642800,1823,31.89070874,1065,35.824176265,695,6.007326295,25239,52.346772041,8581.26,i
"2017-04-20 00:00:00",1492646400,1824,31.92090112,1066,35.904762346,686,5.282051566,25275,52.455042725,8593.5,i
"2017-04-20 01:00:00",1492650000,1829,32.07186302,1066,35.904762346,677,4.556776837,25307,52.551283333,8604.38,i
"2017-04-20 02:00:00",1492653600,1829,32.07186302,1066,35.904762346,670,3.99267427,25323,52.599403637,8609.82,i
"2017-04-20 03:00:00",1492657200,1836,32.28320968,1067,35.985348427,664,3.509157784,25399,52.827975081,8635.66,i
"2017-04-20 04:00:00",1492660800,1841,32.43417158,1067,35.985348427,658,3.025641298,25478,53.065569082,8662.52,i
"2017-04-20 05:00:00",1492664400,1846,32.58513348,1066,35.904762346,657,2.945055217,25442,52.957298398,8650.28,i
"2017-04-20 06:49:10",1492670950,1867,33.21917346,1064,35.743590184,674,4.315018594,25599,53.429478881,8703.66,h
"2017-04-20 07:00:00",1492671600,1853,32.79648014,1065,35.824176265,671,4.073260351,25296,52.518200624,8600.64,i
"2017-04-20 08:00:00",1492675200,1854,32.82667252,1066,35.904762346,688,5.443223728,25323,52.599403637,8609.82,i
"2017-04-20 09:00:00",1492678800,1854,32.82667252,1063,35.663004103,708,7.054945348,25237,52.340757003,8580.58,i
"2017-04-20 10:00:00",1492682400,1859,32.97763442,1066,35.904762346,724,8.344322644,25158,52.103163002,8553.72,i
"2017-04-20 11:00:00",1492686000,1852,32.76628776,1063,35.663004103,740,9.63369994,25034,51.730230646,8511.56,i
"2017-04-20 12:00:00",1492689600,1850,32.705903,1062,35.582418022,755,10.842491155,25034,51.730230646,8511.56,i
"2017-04-20 13:00:00",1492693200,1839,32.37378682,1061,35.501831941,771,12.131868451,24974,51.549779506,8491.16,i
"2017-04-20 14:00:00",1492696800,1829,32.07186302,1063,35.663004103,786,13.340659666,24922,51.393388518,8473.48,i
"2017-04-20 15:00:00",1492700400,1823,31.89070874,1068,36.065934508,795,14.065934395,24967,51.528726873,8488.78,i
"2017-04-20 16:00:00",1492704000,1820,31.8001316,1070,36.22710667,808,15.113553448,25036,51.736245684,8512.24,i
"2017-04-20 17:00:00",1492707600,1818,31.73974684,1068,36.065934508,818,15.919414258,25105,51.943764495,8535.7,i
"2017-04-20 18:00:00",1492711200,1812,31.55859256,1064,35.743590184,794,13.985348314,25127,52.009929913,8543.18,i
"2017-04-20 19:00:00",1492714800,1806,31.37743828,1063,35.663004103,778,12.695971018,25204,52.241508876,8569.36,i
"2017-04-20 20:00:00",1492718400,1803,31.28686114,1065,35.824176265,764,11.567765884,25315,52.575343485,8607.1,i
"2017-04-20 21:00:00",1492722000,1802,31.25666876,1062,35.582418022,753,10.681318993,25348,52.674591612,8618.32,i
"2017-04-20 22:00:00",1492725600,1802,31.25666876,1063,35.663004103,744,9.956044264,25311,52.563313409,8605.74,i
"2017-04-20 23:00:00",1492729200,1801,31.22647638,1063,35.663004103,735,9.230769535,25326,52.608426194,8610.84,i
"2017-04-21 00:00:00",1492732800,1803,31.28686114,1064,35.743590184,723,8.263736563,25437,52.942260803,8648.58,i
"2017-04-21 01:00:00",1492736400,1805,31.3472459,1063,35.663004103,712,7.377289672,25407,52.852035233,8638.38,i
"2017-04-21 02:00:00",1492740000,1806,31.37743828,1063,35.663004103,699,6.329670619,25464,53.023463816,8657.76,i
"2017-04-21 03:00:00",1492743600,1807,31.40763066,1064,35.743590184,690,5.60439589,25576,53.360305944,8695.84,i
"2017-04-21 04:00:00",1492747200,1809,31.46801542,1065,35.824176265,684,5.120879404,25544,53.264065336,8684.96,i
"2017-04-21 05:00:00",1492750800,1812,31.55859256,1063,35.663004103,678,4.637362918,25555,53.297148045,8688.7,i
"2017-04-21 06:49:33",1492757373,1818,31.73974684,1065,35.824176265,692,5.765568052,25497,53.122711943,8668.98,h
"2017-04-21 07:00:00",1492758000,1821,31.83032398,1066,35.904762346,712,7.377289672,25585,53.387373615,8698.9,i
"2017-04-21 08:00:00",1492761600,1826,31.98128588,1065,35.824176265,739,9.553113859,25424,52.903163056,8644.16,i
"2017-04-21 09:00:00",1492765200,1827,32.01147826,1065,35.824176265,757,11.003663317,25324,52.602411156,8610.16,i
"2017-04-21 10:00:00",1492768800,1828,32.04167064,1066,35.904762346,776,12.534798856,25232,52.325719408,8578.88,i
"2017-04-21 11:00:00",1492772400,1823,31.89070874,1068,36.065934508,797,14.227106557,25327,52.611433713,8611.18,i
"2017-04-21 12:00:00",1492776000,1823,31.89070874,1067,35.985348427,815,15.677656015,25257,52.400907383,8587.38,i
"2017-04-21 13:00:00",1492779600,1814,31.61897732,1071,36.307692751,832,17.047619392,25291,52.503163029,8598.94,i
"2017-04-21 14:00:00",1492783200,1812,31.55859256,1070,36.22710667,843,17.934066283,25449,52.978351031,8652.66,i
"2017-04-21 15:00:00",1492786800,1808,31.43782304,1068,36.065934508,858,19.142857498,25572,53.348275868,8694.48,i
"2017-04-21 16:00:00",1492790400,1803,31.28686114,1064,35.743590184,871,20.190476551,25726,53.811433794,8746.84,i
"2017-04-21 17:00:00",1492794000,1804,31.31705352,1065,35.824176265,853,18.739927093,25979,54.572336101,8832.86,i
"2017-04-21 18:00:00",1492797600,1802,31.25666876,1065,35.824176265,832,17.047619392,26254,55.399403826,8926.36,i
"2017-04-21 19:00:00",1492801200,1801,31.22647638,1064,35.743590184,816,15.758242096,26337,55.649027903,8954.58,i
"2017-04-21 20:00:00",1492804800,1808,31.43782304,1066,35.904762346,804,14.791209124,26435,55.943764765,8987.9,i
"2017-04-21 21:00:00",1492808400,1815,31.6491697,1064,35.743590184,795,14.065934395,26390,55.80842641,8972.6,i
"2017-04-21 22:00:00",1492812000,1822,31.86051636,1066,35.904762346,783,13.098901423,26475,56.064065525,9001.5,i
"2017-04-21 23:00:00",1492815600,1829,32.07186302,1064,35.743590184,773,12.293040613,26447,55.979854993,8991.98,i
"2017-04-22 00:00:00",1492819200,1834,32.22282492,1067,35.985348427,761,11.326007641,26494,56.121208386,9007.96,i
"2017-04-22 01:00:00",1492822800,1839,32.37378682,1065,35.824176265,754,10.761905074,26608,56.464065552,9046.72,i
"2017-04-22 02:00:00",1492826400,1849,32.67571062,1065,35.824176265,755,10.842491155,26621,56.503163299,9051.14,i
"2017-04-22 03:00:00",1492830000,1854,32.82667252,1066,35.904762346,754,10.761905074,26644,56.572336236,9058.96,i
"2017-04-22 04:00:00",1492833600,1859,32.97763442,1065,35.824176265,750,10.43956075,26633,56.539253527,9055.22,i
"2017-04-22 05:00:00",1492837200,1861,33.03801918,1066,35.904762346,751,10.520146831,26680,56.68060692,9071.2,i
"2017-04-22 06:47:02",1492843622,1818,31.73974684,1065,35.824176265,692,5.765568052,25497,53.122711943,8668.98,h
"2017-04-22 07:00:00",1492844400,1866,33.18898108,1066,35.904762346,755,10.842491155,26672,56.656546768,9068.48,i
"2017-04-22 08:00:00",1492848000,1868,33.24936584,1066,35.904762346,758,11.084249398,26698,56.734742262,9077.32,i
"2017-04-22 09:00:00",1492851600,1875,33.4607125,1066,35.904762346,770,12.05128237,26653,56.599403907,9062.02,i
"2017-04-22 10:00:00",1492855200,1887,33.82302106,1066,35.904762346,788,13.501831828,26648,56.584366312,9060.32,i
"2017-04-22 11:00:00",1492858800,1895,34.0645601,1068,36.065934508,797,14.227106557,26653,56.599403907,9062.02,i
"2017-04-22 12:00:00",1492862400,1896,34.09475248,1070,36.22710667,813,15.516483853,26790,57.01143401,9108.6,i
"2017-04-22 13:00:00",1492866000,1888,33.85321344,1065,35.824176265,823,16.322344663,26599,56.436997881,9043.66,i
"2017-04-22 14:00:00",1492869600,1885,33.7626363,1067,35.985348427,824,16.402930744,26819,57.098652061,9118.46,i
"2017-04-22 15:00:00",1492873200,1883,33.70225154,1069,36.146520589,820,16.08058642,26993,57.621960367,9177.62,i
"2017-04-22 16:00:00",1492876800,1876,33.49090488,1067,35.985348427,804,14.791209124,27153,58.103163407,9232.02,i
"2017-04-22 17:00:00",1492880400,1873,33.40032774,1065,35.824176265,793,13.904762233,27093,57.922712267,9211.62,i
"2017-04-22 18:00:00",1492884000,1865,33.1587887,1065,35.824176265,786,13.340659666,27134,58.046020546,9225.56,i
"2017-04-22 19:00:00",1492887600,1866,33.18898108,1064,35.743590184,777,12.615384937,27167,58.145268673,9236.78,i
"2017-04-22 20:00:00",1492891200,1869,33.27955822,1066,35.904762346,771,12.131868451,27270,58.45504313,9271.8,i
"2017-04-22 21:00:00",1492894800,1875,33.4607125,1067,35.985348427,767,11.809524127,27277,58.476095763,9274.18,i
"2017-04-22 22:00:00",1492898400,1887,33.82302106,1065,35.824176265,759,11.164835479,27286,58.503163434,9277.24,i
"2017-04-22 23:00:00",1492902000,1888,33.85321344,1067,35.985348427,750,10.43956075,27323,58.614441637,9289.82,i
"2017-04-23 00:00:00",1492905600,1896,34.09475248,1066,35.904762346,740,9.63369994,27310,58.57534389,9285.4,i
"2017-04-23 01:00:00",1492909200,1904,34.33629152,1067,35.985348427,729,8.747253049,27283,58.494140877,9276.22,i
"2017-04-23 02:00:00",1492912800,1908,34.45706104,1068,36.065934508,721,8.102564401,27230,58.33474237,9258.2,i
"2017-04-23 03:00:00",1492916400,1917,34.72879246,1068,36.065934508,713,7.457875753,27197,58.235494243,9246.98,i
"2017-04-23 04:00:00",1492920000,1928,35.06090864,1069,36.146520589,705,6.813187105,27215,58.289629585,9253.1,i
"2017-04-23 05:00:00",1492923600,1930,35.1212934,1066,35.904762346,698,6.249084538,27115,57.988877685,9219.1,i
"2017-04-23 07:00:00",1492930800,1939,35.39302482,1068,36.065934508,724,8.344322644,27046,57.781358874,9195.64,i
"2017-04-23 08:00:00",1492934400,1942,35.48360196,1069,36.146520589,739,9.553113859,26967,57.543764873,9168.78,i
"2017-04-23 09:00:00",1492938000,1944,35.54398672,1069,36.146520589,749,10.358974669,26958,57.516697202,9165.72,i
"2017-04-23 10:00:00",1492941600,1950,35.725141,1068,36.065934508,761,11.326007641,26872,57.258050568,9136.48,i
"2017-04-23 11:00:00",1492945200,1948,35.66475624,1067,35.985348427,774,12.373626694,26684,56.692636996,9072.56,i
"2017-04-23 12:00:00",1492948800,1945,35.5741791,1070,36.22710667,793,13.904762233,26689,56.707674591,9074.26,i
"2017-04-23 13:00:00",1492952400,1929,35.09110102,1071,36.307692751,809,15.194139529,26682,56.686621958,9071.88,i
"2017-04-23 13:26:41",1492954001,1934,35.24206292,1068,36.065934508,711,7.296703591,27031,57.736246089,9190.54,h
"2017-04-23 14:00:00",1492956000,1922,34.87975436,1073,36.468864913,807,15.032967367,26836,57.149779884,9124.24,i
"2017-04-23 15:00:00",1492959600,1909,34.48725342,1066,35.904762346,817,15.838828177,26775,56.966321225,9103.5,i
"2017-04-23 16:00:00",1492963200,1900,34.215522,1068,36.065934508,819,16.000000339,26874,57.264065606,9137.16,i
"2017-04-23 17:00:00",1492966800,1893,34.00417534,1069,36.146520589,807,15.032967367,26973,57.561809987,9170.82,i
"2017-04-23 18:00:00",1492970400,1881,33.64186678,1067,35.985348427,790,13.66300399,26958,57.516697202,9165.72,i
"2017-04-23 19:00:00",1492974000,1875,33.4607125,1069,36.146520589,776,12.534798856,27015,57.688125785,9185.1,i
"2017-04-23 20:00:00",1492977600,1882,33.67205916,1069,36.146520589,765,11.648351965,27153,58.103163407,9232.02,i
"2017-04-23 21:00:00",1492981200,1888,33.85321344,1069,36.146520589,755,10.842491155,27094,57.925719786,9211.96,i
"2017-04-23 22:00:00",1492984800,1891,33.94379058,1069,36.146520589,745,10.036630345,27122,58.009930318,9221.48,i
"2017-04-23 23:00:00",1492988400,1892,33.97398296,1070,36.22710667,737,9.391941697,27146,58.082110774,9229.64,i
"2017-04-24 00:00:00",1492992000,1894,34.03436772,1069,36.146520589,727,8.586080887,27152,58.100155888,9231.68,i
"2017-04-24 01:00:00",1492995600,1896,34.09475248,1070,36.22710667,717,7.780220077,27221,58.307674699,9255.14,i
"2017-04-24 02:00:00",1492999200,1905,34.3664839,1069,36.146520589,707,6.974359267,27169,58.151283711,9237.46,i
"2017-04-24 03:00:00",1493002800,1907,34.42686866,1070,36.22710667,697,6.168498457,27234,58.346772446,9259.56,i
"2017-04-24 04:00:00",1493006400,1910,34.5174458,1069,36.146520589,689,5.523809809,27179,58.181358901,9240.86,i
"2017-04-24 05:00:00",1493010000,1914,34.63821532,1069,36.146520589,688,5.443223728,27188,58.208426572,9243.92,i
"2017-04-24 06:33:41",1493015621,1934,35.24206292,1068,36.065934508,711,7.296703591,27031,57.736246089,9190.54,h
"2017-04-24 07:00:00",1493017200,1918,34.75898484,1071,36.307692751,706,6.893773186,27093,57.922712267,9211.62,i
"2017-04-24 08:00:00",1493020800,1923,34.90994674,1070,36.22710667,727,8.586080887,27089,57.910682191,9210.26,i
"2017-04-24 09:00:00",1493024400,1928,35.06090864,1070,36.22710667,749,10.358974669,26983,57.591885177,9174.22,i
"2017-04-24 10:00:00",1493028000,1930,35.1212934,1072,36.388278832,771,12.131868451,26910,57.37233629,9149.4,i
"2017-04-24 11:00:00",1493031600,1930,35.1212934,1072,36.388278832,790,13.66300399,26810,57.07158439,9115.4,i
"2017-04-24 12:00:00",1493035200,1921,34.84956198,1073,36.468864913,810,15.27472561,26927,57.423464113,9155.18,i
"2017-04-24 13:00:00",1493038800,1905,34.3664839,1071,36.307692751,828,16.725275068,26897,57.333238543,9144.98,i
"2017-04-24 14:00:00",1493042400,1892,33.97398296,1075,36.630037075,838,17.531135878,26978,57.576847582,9172.52,i
"2017-04-24 15:00:00",1493046000,1881,33.64186678,1070,36.22710667,846,18.175824526,27147,58.085118293,9229.98,i
"2017-04-24 16:00:00",1493049600,1874,33.43052012,1069,36.146520589,858,19.142857498,27254,58.406922826,9266.36,i
"2017-04-24 17:00:00",1493053200,1871,33.33994298,1070,36.22710667,858,19.142857498,27452,59.002411588,9333.68,i
"2017-04-24 18:00:00",1493056800,1864,33.12859632,1072,36.388278832,840,17.69230804,27722,59.814441718,9425.48,i
"2017-04-24 19:00:00",1493060400,1855,32.8568649,1067,35.985348427,814,15.597069934,27796,60.036998124,9450.64,i
"2017-04-24 20:00:00",1493064000,1854,32.82667252,1070,36.22710667,796,14.146520476,27931,60.443013189,9496.54,i
"2017-04-24 21:00:00",1493067600,1860,33.0078268,1070,36.22710667,785,13.260073585,27963,60.539253797,9507.42,i
"2017-04-24 22:00:00",1493071200,1861,33.03801918,1069,36.146520589,774,12.373626694,27926,60.427975594,9494.84,i
"2017-04-24 23:00:00",1493074800,1867,33.21917346,1069,36.146520589,765,11.648351965,27998,60.644516962,9519.32,i
"2017-04-25 00:00:00",1493078400,1871,33.33994298,1069,36.146520589,757,11.003663317,28019,60.707674861,9526.46,i
"2017-04-25 01:00:00",1493082000,1880,33.6116744,1070,36.22710667,752,10.600732912,28042,60.776847798,9534.28,i
"2017-04-25 02:00:00",1493085600,1879,33.58148202,1069,36.146520589,748,10.278388588,28124,61.023464356,9562.16,i
"2017-04-25 03:00:00",1493089200,1884,33.73244392,1070,36.22710667,744,9.956044264,28135,61.056547065,9565.9,i
"2017-04-25 04:00:00",1493092800,1884,33.73244392,1071,36.307692751,739,9.553113859,28128,61.035494432,9563.52,i
"2017-04-25 05:00:00",1493096400,1886,33.79282868,1068,36.065934508,714,7.538461834,28211,61.285118509,9591.74,i
"2017-04-25 06:47:10",1493102830,1889,33.88340582,1068,36.065934508,705,6.813187105,28270,61.46256213,9611.8,h
"2017-04-25 07:00:00",1493103600,1890,33.9135982,1070,36.22710667,707,6.974359267,28198,61.246020762,9587.32,i
"2017-04-25 08:00:00",1493107200,1894,34.03436772,1070,36.22710667,710,7.21611751,28162,61.137750078,9575.08,i
"2017-04-25 09:00:00",1493110800,1897,34.12494486,1071,36.307692751,717,7.780220077,28073,60.870080887,9544.82,i
"2017-04-25 10:00:00",1493114400,1900,34.215522,1069,36.146520589,727,8.586080887,28017,60.701659823,9525.78,i
"2017-04-25 11:00:00",1493118000,1901,34.24571438,1071,36.307692751,740,9.63369994,27994,60.632486886,9517.96,i
"2017-04-25 12:00:00",1493121600,1903,34.30609914,1071,36.307692751,751,10.520146831,27866,60.247524454,9474.44,i
"2017-04-25 13:00:00",1493125200,1905,34.3664839,1072,36.388278832,762,11.406593722,27813,60.088125947,9456.42,i
"2017-04-25 14:00:00",1493128800,1905,34.3664839,1073,36.468864913,770,12.05128237,27797,60.040005643,9450.98,i
"2017-04-25 15:00:00",1493132400,1906,34.39667628,1072,36.388278832,769,11.970696289,27746,59.886622174,9433.64,i
"2017-04-25 16:00:00",1493136000,1899,34.18532962,1071,36.307692751,764,11.567765884,27648,59.591885312,9400.32,i
"2017-04-25 17:00:00",1493139600,1897,34.12494486,1070,36.22710667,757,11.003663317,27623,59.516697337,9391.82,i
"2017-04-25 18:00:00",1493143200,1894,34.03436772,1068,36.065934508,747,10.197802507,27541,59.270080779,9363.94,i
"2017-04-25 19:00:00",1493146800,1892,33.97398296,1068,36.065934508,734,9.150183454,27544,59.279103336,9364.96,i
"2017-04-25 20:00:00",1493150400,1890,33.9135982,1069,36.146520589,724,8.344322644,27568,59.351283792,9373.12,i
"2017-04-25 21:00:00",1493154000,1890,33.9135982,1069,36.146520589,715,7.619047915,27589,59.414441691,9380.26,i
"2017-04-25 22:00:00",1493157600,1892,33.97398296,1070,36.22710667,709,7.135531429,27603,59.456546957,9385.02,i
"2017-04-25 23:00:00",1493161200,1892,33.97398296,1070,36.22710667,698,6.249084538,27585,59.402411615,9378.9,i
"2017-04-26 00:00:00",1493164800,1894,34.03436772,1070,36.22710667,692,5.765568052,27547,59.288125893,9365.98,i
"2017-04-26 01:00:00",1493168400,1893,34.00417534,1071,36.307692751,688,5.443223728,27601,59.450531919,9384.34,i
"2017-04-26 02:00:00",1493172000,1897,34.12494486,1071,36.307692751,678,4.637362918,27579,59.384366501,9376.86,i
"2017-04-26 03:00:00",1493175600,1898,34.15513724,1070,36.22710667,669,3.912088189,27634,59.549780046,9395.56,i
"2017-04-26 04:00:00",1493179200,1896,34.09475248,1069,36.146520589,662,3.347985622,27622,59.513689818,9391.48,i
"2017-04-26 05:00:00",1493182800,1900,34.215522,1068,36.065934508,661,3.267399541,27624,59.519704856,9392.16,i
"2017-04-26 07:00:00",1493190000,1903,34.30609914,1069,36.146520589,677,4.556776837,27549,59.294140931,9366.66,i
"2017-04-26 08:00:00",1493193600,1905,34.3664839,1068,36.065934508,687,5.362637647,27618,59.501659742,9390.12,i
"2017-04-26 09:00:00",1493197200,1910,34.5174458,1068,36.065934508,709,7.135531429,27615,59.492637185,9389.1,i
"2017-04-26 10:00:00",1493200800,1911,34.54763818,1068,36.065934508,720,8.02197832,27612,59.483614628,9388.08,i
"2017-04-26 11:00:00",1493204400,1912,34.57783056,1069,36.146520589,731,8.908425211,27592,59.423464248,9381.28,i
"2017-04-26 12:00:00",1493208000,1908,34.45706104,1066,35.904762346,724,8.344322644,27616,59.495644704,9389.44,i
"2017-04-26 13:00:00",1493211600,1904,34.33629152,1067,35.985348427,720,8.02197832,27490,59.11669731,9346.6,i
"2017-04-26 14:00:00",1493215200,1901,34.24571438,1064,35.743590184,739,9.553113859,27399,58.843013081,9315.66,i
"2017-04-26 15:00:00",1493218800,1900,34.215522,1070,36.22710667,749,10.358974669,27462,59.032486778,9337.08,i
"2017-04-26 16:00:00",1493222400,1895,34.0645601,1064,35.743590184,715,7.619047915,27418,58.900155942,9322.12,i
"2017-04-26 17:00:00",1493226000,1890,33.9135982,1065,35.824176265,716,7.699633996,27430,58.93624617,9326.2,i
"2017-04-26 18:00:00",1493229600,1886,33.79282868,1065,35.824176265,704,6.732601024,27476,59.074592044,9341.84,i
"2017-04-26 19:00:00",1493233200,1888,33.85321344,1065,35.824176265,702,6.571428862,27388,58.809930372,9311.92,i
"2017-04-26 20:00:00",1493236800,1886,33.79282868,1065,35.824176265,698,6.249084538,27421,58.909178499,9323.14,i
"2017-04-26 21:00:00",1493240400,1888,33.85321344,1067,35.985348427,688,5.443223728,27424,58.918201056,9324.16,i
"2017-04-26 22:00:00",1493244000,1888,33.85321344,1066,35.904762346,684,5.120879404,27440,58.96632136,9329.6,i
"2017-04-26 23:00:00",1493247600,1892,33.97398296,1069,36.146520589,680,4.79853508,27458,59.020456702,9335.72,i
"2017-04-27 00:00:00",1493251200,1895,34.0645601,1067,35.985348427,673,4.234432513,27455,59.011434145,9334.7,i
"2017-04-27 01:00:00",1493254800,1895,34.0645601,1067,35.985348427,666,3.670329946,27470,59.05654693,9339.8,i
"2017-04-27 02:00:00",1493258400,1893,34.00417534,1069,36.146520589,661,3.267399541,27472,59.062561968,9340.48,i
"2017-04-27 03:00:00",1493262000,1899,34.18532962,1068,36.065934508,657,2.945055217,27484,59.098652196,9344.56,i
"2017-04-27 04:00:00",1493265600,1900,34.215522,1068,36.065934508,652,2.542124812,27445,58.981358955,9331.3,i
"2017-04-27 05:00:00",1493269200,1903,34.30609914,1070,36.22710667,649,2.300366569,27419,58.903163461,9322.46,i
"2017-04-27 06:42:26",1493275346,1906,34.39667628,1067,35.985348427,662,3.347985622,27378,58.779855182,9308.52,h
"2017-04-27 07:00:00",1493276400,1910,34.5174458,1065,35.824176265,676,4.476190756,27420,58.90617098,9322.8,i
"2017-04-27 08:00:00",1493280000,1911,34.54763818,1065,35.824176265,697,6.168498457,27470,59.05654693,9339.8,i
"2017-04-27 09:00:00",1493283600,1915,34.6684077,1067,35.985348427,716,7.699633996,27411,58.879103309,9319.74,i
"2017-04-27 10:00:00",1493287200,1916,34.69860008,1065,35.824176265,730,8.82783913,27257,58.415945383,9267.38,i
"2017-04-27 11:00:00",1493290800,1910,34.5174458,1070,36.22710667,744,9.956044264,27430,58.93624617,9326.2,i
"2017-04-27 12:00:00",1493294400,1908,34.45706104,1065,35.824176265,727,8.586080887,27353,58.704667207,9300.02,i
"2017-04-27 13:00:00",1493298000,1907,34.42686866,1066,35.904762346,738,9.472527778,27237,58.355795003,9260.58,i
"2017-04-27 14:00:00",1493301600,1902,34.27590676,1067,35.985348427,757,11.003663317,27282,58.491133358,9275.88,i
"2017-04-27 15:00:00",1493305200,1899,34.18532962,1059,35.340659779,771,12.131868451,27216,58.292637104,9253.44,i
"2017-04-27 16:00:00",1493308800,1908,34.45706104,1072,36.388278832,757,11.003663317,27285,58.500155915,9276.9,i
"2017-04-27 17:00:00",1493312400,1903,34.30609914,1067,35.985348427,754,10.761905074,27175,58.169328825,9239.5,i
"2017-04-27 18:00:00",1493316000,1898,34.15513724,1067,35.985348427,739,9.553113859,27168,58.148276192,9237.12,i
"2017-04-27 19:00:00",1493319600,1894,34.03436772,1068,36.065934508,726,8.505494806,27145,58.079103255,9229.3,i
"2017-04-27 20:00:00",1493323200,1893,34.00417534,1067,35.985348427,716,7.699633996,27157,58.115193483,9233.38,i
"2017-04-27 21:00:00",1493326800,1891,33.94379058,1068,36.065934508,708,7.054945348,27183,58.193388977,9242.22,i
"2017-04-27 22:00:00",1493330400,1891,33.94379058,1068,36.065934508,702,6.571428862,27143,58.073088217,9228.62,i
"2017-04-27 23:00:00",1493334000,1894,34.03436772,1069,36.146520589,699,6.329670619,27130,58.03399047,9224.2,i
"2017-04-28 00:00:00",1493337600,1892,33.97398296,1069,36.146520589,699,6.329670619,27119,58.000907761,9220.46,i
"2017-04-28 01:00:00",1493341200,1898,34.15513724,1068,36.065934508,698,6.249084538,27140,58.06406566,9227.6,i
"2017-04-28 02:00:00",1493344800,1897,34.12494486,1068,36.065934508,697,6.168498457,27158,58.118201002,9233.72,i
"2017-04-28 03:00:00",1493348400,1899,34.18532962,1067,35.985348427,694,5.926740214,27143,58.073088217,9228.62,i
"2017-04-28 04:00:00",1493352000,1902,34.27590676,1067,35.985348427,690,5.60439589,27113,57.982862647,9218.42,i
"2017-04-28 05:00:00",1493355600,1901,34.24571438,1068,36.065934508,689,5.523809809,27162,58.130231078,9235.08,i
"2017-04-28 07:00:00",1493362800,1903,34.30609914,1067,35.985348427,703,6.652014943,27177,58.175343863,9240.18,i
